"Date","Price","Open","High","Low","Vol.","Change %"
"09/16/2022","120.480","120.290","120.730","119.710","72.85K","0.15%"
"09/15/2022","120.300","120.020","120.500","119.730","69.11K","0.18%"
"09/14/2022","120.080","119.940","120.580","119.750","87.70K","0.13%"
"09/13/2022","119.920","121.730","122.550","119.870","77.65K","-1.48%"
"09/12/2022","121.720","121.140","122.680","120.900","62.37K","0.87%"
"09/09/2022","120.670","120.160","121.650","120.120","76.42K","0.44%"
"09/08/2022","120.140","120.140","120.550","119.350","86.36K","-0.01%"
"09/07/2022","120.150","118.970","120.270","118.650","82.63K","0.98%"
"09/06/2022","118.980","119.210","119.980","118.490","101.51K","-0.20%"
"09/05/2022","119.220","119.430","119.430","118.500","67.15K","-0.20%"
"09/02/2022","119.460","119.380","120.450","119.340","68.99K","0.07%"
"09/01/2022","119.380","120.740","120.760","118.960","85.89K","-1.16%"
"08/31/2022","120.780","120.160","121.040","119.560","87.63K","0.53%"
"08/30/2022","120.140","119.830","120.600","119.660","90.24K","0.25%"
"08/29/2022","119.840","119.580","120.240","118.750","59.89K","0.43%"
"08/26/2022","119.330","119.480","120.870","119.130","60.94K","-0.13%"
"08/25/2022","119.480","119.330","120.250","119.170","82.54K","0.13%"
"08/24/2022","119.330","119.380","119.740","118.650","67.62K","-0.02%"
"08/23/2022","119.350","118.970","119.970","118.490","82.42K","0.34%"
"08/22/2022","118.940","120.070","120.150","118.740","88.03K","-0.89%"
"08/19/2022","120.010","120.500","120.790","119.960","76.63K","-0.41%"
"08/18/2022","120.500","121.530","121.700","120.380","78.35K","-0.86%"
"08/17/2022","121.550","121.410","121.810","121.120","92.10K","0.10%"
"08/16/2022","121.430","121.210","121.720","120.770","63.61K","0.18%"
"08/15/2022","121.210","122.470","122.550","121.130","65.03K","-1.00%"
"08/12/2022","122.430","122.940","123.190","122.170","80.28K","-0.45%"
"08/11/2022","122.980","122.690","123.550","122.320","84.82K","0.24%"
"08/10/2022","122.690","121.620","123.530","121.430","88.54K","0.89%"
"08/09/2022","121.610","121.430","122.040","121.330","80.55K","0.16%"
"08/08/2022","121.420","121.110","121.730","120.870","67.85K","0.22%"
"08/05/2022","121.150","121.970","122.050","120.650","82.60K","-0.68%"
"08/04/2022","121.980","120.800","122.060","120.670","79.44K","0.99%"
"08/03/2022","120.790","120.850","121.540","120.290","79.95K","-0.07%"
"08/02/2022","120.870","121.990","122.380","120.830","102.43K","-0.93%"
"08/01/2022","122.000","121.370","122.170","121.180","84.63K","0.50%"
"07/29/2022","121.390","121.030","121.770","120.510","81.86K","0.32%"
"07/28/2022","121.000","120.990","121.480","120.030","106.67K","-0.04%"
"07/27/2022","121.050","119.860","121.260","119.780","76.18K","1.00%"
"07/26/2022","119.850","121.190","121.570","119.760","79.26K","-1.12%"
"07/25/2022","121.210","121.040","121.650","120.670","77.46K","0.14%"
"07/22/2022","121.040","121.200","121.570","120.020","73.46K","-0.13%"
"07/21/2022","121.200","120.530","121.790","120.300","105.40K","0.54%"
"07/20/2022","120.550","121.100","121.630","120.270","92.89K","-0.45%"
"07/19/2022","121.100","119.970","121.620","119.700","80.26K","0.93%"
"07/18/2022","119.980","119.130","120.680","119.030","74.92K","0.67%"
"07/15/2022","119.180","118.290","119.300","118.210","77.77K","0.75%"
"07/14/2022","118.290","118.800","118.840","117.510","89.60K","-0.44%"
"07/13/2022","118.810","118.470","119.540","118.060","82.59K","0.27%"
"07/12/2022","118.490","118.450","119.050","117.960","87.79K","0.03%"
"07/11/2022","118.460","120.030","120.160","118.380","77.38K","-1.41%"
"07/08/2022","120.160","119.860","120.250","118.980","90.49K","0.23%"
"07/07/2022","119.880","120.070","120.560","119.680","86.88K","-0.15%"
"07/06/2022","120.060","121.040","121.210","119.840","95.94K","-0.81%"
"07/05/2022","121.040","122.760","123.190","120.650","85.18K","-1.44%"
"07/04/2022","122.810","122.770","123.290","122.700","68.84K","-0.02%"
"07/01/2022","122.840","123.440","123.510","122.100","68.11K","-0.52%"
"06/30/2022","123.480","122.870","123.550","122.290","83.91K","0.50%"
"06/29/2022","122.870","123.770","124.040","122.800","90.51K","-0.75%"
"06/28/2022","123.800","124.510","124.890","123.610","93.03K","-0.57%"
"06/27/2022","124.510","124.160","124.870","123.600","86.92K","0.27%"
"06/24/2022","124.170","123.670","124.370","123.490","88.54K","0.41%"
"06/23/2022","123.660","124.140","124.410","123.200","111.54K","-0.39%"
"06/22/2022","124.140","123.560","124.610","122.950","84.08K","0.47%"
"06/21/2022","123.560","123.270","124.230","123.190","83.52K","0.24%"
"06/20/2022","123.270","122.760","123.830","122.760","76.97K","0.15%"
"06/17/2022","123.090","123.660","123.800","122.440","85.60K","-0.48%"
"06/16/2022","123.680","122.390","124.300","121.450","138.99K","1.06%"
"06/15/2022","122.380","121.950","123.140","121.380","104.85K","0.34%"
"06/14/2022","121.960","121.880","122.770","121.730","86.93K","0.10%"
"06/13/2022","121.840","122.890","122.970","121.760","75.56K","-0.88%"
"06/10/2022","122.920","124.200","124.550","122.790","70.06K","-1.01%"
"06/09/2022","124.180","125.320","126.040","124.130","80.02K","-0.89%"
"06/08/2022","125.300","124.950","125.700","124.590","57.49K","0.27%"
"06/07/2022","124.960","124.890","125.140","124.390","62.21K","0.04%"
"06/06/2022","124.910","125.050","125.570","124.770","61.22K","-0.10%"
"06/03/2022","125.040","125.440","125.700","124.850","36.99K","-0.33%"
"06/02/2022","125.460","124.240","125.510","124.200","52.88K","0.97%"
"06/01/2022","124.260","125.240","125.310","123.990","57.34K","-0.79%"
"05/31/2022","125.250","125.660","125.670","124.600","72.28K","-0.33%"
"05/30/2022","125.660","125.170","125.760","125.040","54.81K","0.46%"
"05/27/2022","125.080","125.000","125.450","124.750","64.67K","0.07%"
"05/26/2022","124.990","124.450","125.070","124.220","64.36K","0.46%"
"05/25/2022","124.420","125.060","125.100","123.970","73.53K","-0.50%"
"05/24/2022","125.050","124.420","125.210","124.050","68.70K","0.51%"
"05/23/2022","124.420","122.980","124.510","122.820","72.29K","1.26%"
"05/20/2022","122.870","123.120","123.360","122.530","79.39K","-0.21%"
"05/19/2022","123.130","121.690","123.360","121.590","79.02K","1.20%"
"05/18/2022","121.670","122.620","122.790","121.570","79.57K","-0.77%"
"05/17/2022","122.610","121.120","122.700","121.010","77.03K","1.25%"
"05/16/2022","121.100","120.790","121.420","120.550","63.97K","0.19%"
"05/13/2022","120.870","120.430","120.920","120.140","75.70K","0.35%"
"05/12/2022","120.450","121.920","122.140","120.130","103.65K","-1.21%"
"05/11/2022","121.930","122.060","122.680","121.800","107.95K","-0.11%"
"05/10/2022","122.060","122.340","122.700","122.030","71.66K","-0.22%"
"05/09/2022","122.330","122.220","122.760","121.480","67.00K","0.08%"
"05/06/2022","122.230","122.020","122.790","121.370","84.57K","0.19%"
"05/05/2022","122.000","122.940","123.170","121.430","86.04K","-0.76%"
"05/04/2022","122.940","121.650","123.040","121.500","64.74K","1.00%"
"05/03/2022","121.720","121.530","122.380","121.370","68.53K","0.17%"
"05/02/2022","121.510","122.040","122.270","121.360","49.74K","-0.37%"
"04/29/2022","121.960","121.545","122.665","121.485","87.17K","0.41%"
"04/28/2022","121.460","122.200","122.350","121.255","89.10K","-0.50%"
"04/27/2022","122.070","123.130","123.335","121.695","89.59K","-0.75%"
"04/26/2022","122.990","123.950","124.255","123.105","91.52K","-0.67%"
"04/25/2022","123.820","125.435","125.445","123.755","98.79K","-0.77%"
"04/22/2022","124.780","125.290","125.525","124.610","74.51K","-0.30%"
"04/21/2022","125.160","125.380","126.430","125.065","85.73K","-0.09%"
"04/20/2022","125.270","124.490","125.575","124.445","83.80K","0.73%"
"04/19/2022","124.360","124.540","124.925","124.045","77.59K","-0.03%"
"04/18/2022","124.400","124.800","125.000","124.385","34.70K","-0.24%"
"04/15/2022","124.700","125.060","125.105","124.690","39.97K","-0.21%"
"04/14/2022","124.960","125.690","126.165","124.240","86.74K","-0.48%"
"04/13/2022","125.560","125.000","125.785","124.785","74.83K","0.54%"
"04/12/2022","124.880","125.630","125.895","124.930","55.16K","-0.53%"
"04/11/2022","125.540","126.135","126.325","125.400","61.12K","0.15%"
"04/08/2022","125.350","125.435","125.600","124.990","56.39K","0.03%"
"04/07/2022","125.310","125.620","126.130","125.170","63.21K","-0.15%"
"04/06/2022","125.500","125.580","126.075","125.135","57.72K","0.05%"
"04/05/2022","125.440","126.300","126.490","125.505","50.45K","-0.57%"
"04/04/2022","126.160","127.005","127.205","126.150","70.54K","-0.70%"
"04/01/2022","127.050","127.245","127.390","126.870","96.90K","-0.07%"
"03/31/2022","127.140","128.265","128.580","127.195","77.29K","-0.78%"
"03/30/2022","128.140","127.390","128.420","127.305","82.40K","0.69%"
"03/29/2022","127.260","126.050","127.970","125.930","84.89K","1.06%"
"03/28/2022","125.920","126.155","126.330","125.480","58.68K","-0.02%"
"03/25/2022","125.950","126.025","126.640","125.985","55.26K","0.05%"
"03/24/2022","125.890","126.050","126.225","125.620","54.11K","-0.04%"
"03/23/2022","125.940","126.335","126.515","125.585","62.66K","-0.22%"
"03/22/2022","126.220","126.100","126.540","125.420","67.30K","0.21%"
"03/21/2022","125.950","126.525","126.700","126.005","64.49K","-0.27%"
"03/18/2022","126.290","126.880","127.210","125.870","58.90K","-0.36%"
"03/17/2022","126.750","126.195","127.425","125.875","76.77K","0.56%"
"03/16/2022","126.040","125.170","126.330","125.085","83.27K","0.82%"
"03/15/2022","125.010","124.990","125.945","124.825","80.84K","0.11%"
"03/14/2022","124.870","124.970","125.615","124.485","69.09K","0.32%"
"03/11/2022","124.470","125.325","126.125","124.495","87.11K","-0.59%"
"03/10/2022","125.210","126.365","126.895","125.240","88.37K","-0.83%"
"03/09/2022","126.260","124.405","126.605","124.250","100.13K","1.62%"
"03/08/2022","124.250","123.790","125.045","123.485","99.75K","0.48%"
"03/07/2022","123.660","124.865","124.865","123.235","100.05K","-0.63%"
"03/04/2022","124.450","126.115","126.125","124.100","82.99K","-1.20%"
"03/03/2022","125.960","126.635","126.710","125.720","78.74K","-0.47%"
"03/02/2022","126.560","126.680","126.965","125.940","79.33K","0.01%"
"03/01/2022","126.550","127.715","127.900","126.255","89.14K","-0.84%"
"02/28/2022","127.620","127.275","128.045","126.625","86.13K","-0.42%"
"02/25/2022","128.160","127.420","128.365","127.105","79.34K","0.68%"
"02/24/2022","127.300","128.745","128.750","126.440","103.45K","-1.00%"
"02/23/2022","128.580","128.780","129.320","128.600","64.45K","-0.05%"
"02/22/2022","128.650","128.615","129.360","128.340","85.70K","0.13%"
"02/21/2022","128.480","128.655","129.515","128.545","51.10K","-0.10%"
"02/18/2022","128.610","129.075","129.360","128.640","64.22K","-0.26%"
"02/17/2022","128.940","129.215","129.465","128.620","80.20K","-0.11%"
"02/16/2022","129.080","129.105","129.515","128.930","70.78K","0.10%"
"02/15/2022","128.950","128.505","129.205","128.440","74.45K","0.45%"
"02/14/2022","128.370","128.865","129.160","128.190","81.24K","-0.34%"
"02/11/2022","128.810","129.875","129.920","128.700","82.41K","-0.72%"
"02/10/2022","129.750","129.890","130.655","129.270","84.64K","0.04%"
"02/09/2022","129.700","129.690","130.110","129.525","67.51K","0.12%"
"02/08/2022","129.550","130.050","130.125","129.435","100.09K","-0.28%"
"02/07/2022","129.920","130.280","130.290","129.670","75.94K","0.01%"
"02/04/2022","129.910","129.890","130.485","129.625","85.86K","0.12%"
"02/03/2022","129.760","128.365","130.035","127.935","68.04K","1.20%"
"02/02/2022","128.220","128.025","128.665","127.925","48.08K","0.25%"
"02/01/2022","127.900","127.615","128.135","127.465","53.48K","0.32%"
"01/31/2022","127.490","126.570","127.780","126.470","55.99K","0.85%"
"01/28/2022","126.420","126.675","126.890","126.325","62.05K","-0.09%"
"01/27/2022","126.530","127.635","127.680","126.510","68.35K","-0.75%"
"01/26/2022","127.480","128.435","128.560","127.575","62.72K","-0.64%"
"01/25/2022","128.300","128.650","128.710","127.890","72.73K","-0.17%"
"01/24/2022","128.520","128.855","128.895","128.225","93.68K","-0.15%"
"01/21/2022","128.710","128.445","129.055","128.320","70.11K","0.31%"
"01/20/2022","128.310","128.675","129.100","128.340","74.13K","-0.19%"
"01/19/2022","128.550","128.495","128.850","128.455","87.97K","0.09%"
"01/18/2022","128.430","129.430","129.590","128.415","102.21K","-0.67%"
"01/17/2022","129.300","129.495","129.735","129.240","60.70K","-0.06%"
"01/14/2022","129.380","129.865","130.210","129.310","63.80K","-0.25%"
"01/13/2022","129.710","129.590","130.165","129.505","59.48K","0.19%"
"01/12/2022","129.470","128.835","129.710","128.650","60.56K","0.59%"
"01/11/2022","128.710","128.315","128.940","128.185","58.52K","0.41%"
"01/10/2022","128.190","128.630","128.730","127.850","55.36K","-0.30%"
"01/07/2022","128.580","127.780","128.770","127.740","44.12K","0.74%"
"01/06/2022","127.640","128.135","128.280","127.700","66.55K","-0.29%"
"01/05/2022","128.010","127.715","128.505","127.590","45.09K","0.34%"
"01/04/2022","127.580","127.835","128.130","127.540","47.62K","-0.08%"
"01/03/2022","127.680","128.600","128.775","127.630","33.88K","-0.65%"
"12/31/2021","128.520","128.105","128.845","127.710","25.75K","0.41%"
"12/30/2021","128.000","128.425","128.540","127.800","37.95K","-0.23%"
"12/29/2021","128.290","127.920","128.650","127.555","42.49K","0.39%"
"12/28/2021","127.790","128.105","128.270","127.675","43.40K","-0.15%"
"12/27/2021","127.980","128.005","128.195","127.830","38.11K","0.08%"
"12/24/2021","127.880","128.145","128.335","127.835","47.14K","-0.10%"
"12/23/2021","128.010","128.035","128.330","127.680","58.14K","0.09%"
"12/22/2021","127.900","127.395","128.235","127.220","62.76K","0.45%"
"12/21/2021","127.330","127.485","127.840","127.190","74.56K","-0.02%"
"12/20/2021","127.350","127.035","127.800","126.945","80.13K","0.37%"
"12/17/2021","126.880","128.030","128.350","126.950","64.53K","-0.79%"
"12/16/2021","127.890","127.415","128.375","127.290","67.65K","0.47%"
"12/15/2021","127.290","127.115","127.570","126.690","101.44K","0.24%"
"12/14/2021","126.980","127.400","127.930","127.045","153.71K","-0.23%"
"12/13/2021","127.270","127.760","127.810","127.120","75.50K","-0.25%"
"12/10/2021","127.590","127.495","127.855","127.180","89.04K","0.17%"
"12/09/2021","127.370","128.055","128.110","127.325","81.44K","-0.45%"
"12/08/2021","127.940","127.145","128.200","127.040","142.03K","0.72%"
"12/07/2021","127.020","127.265","127.450","126.700","156.02K","-0.09%"
"12/06/2021","127.130","127.585","127.585","126.945","93.46K","-0.20%"
"12/03/2021","127.380","127.305","127.735","126.960","79.04K","0.17%"
"12/02/2021","127.170","127.465","127.840","127.230","85.54K","-0.13%"
"12/01/2021","127.340","127.620","127.920","127.260","117.51K","-0.10%"
"11/30/2021","127.470","127.100","128.120","126.455","128.41K","0.42%"
"11/29/2021","126.940","127.210","127.365","126.585","85.26K","-0.25%"
"11/26/2021","127.260","125.980","127.540","125.945","118.39K","1.13%"
"11/25/2021","125.840","125.885","126.235","125.780","77.45K","0.09%"
"11/24/2021","125.730","126.375","126.460","125.725","81.99K","-0.40%"
"11/23/2021","126.240","126.195","126.640","126.045","94.45K","0.15%"
"11/22/2021","126.050","126.585","126.795","126.115","130.44K","-0.30%"
"11/19/2021","126.430","127.585","127.615","126.110","65.01K","-0.80%"
"11/18/2021","127.450","126.775","127.625","126.620","102.43K","0.62%"
"11/17/2021","126.660","126.795","127.040","126.150","84.84K","0.00%"
"11/16/2021","126.660","127.265","127.630","126.665","76.01K","-0.38%"
"11/15/2021","127.140","128.090","128.495","127.125","68.30K","-0.63%"
"11/12/2021","127.950","128.170","128.350","127.785","67.70K","-0.05%"
"11/11/2021","128.010","128.370","128.520","128.000","52.77K","-0.16%"
"11/10/2021","128.210","129.605","129.650","128.295","77.79K","-0.97%"
"11/09/2021","129.470","129.390","129.795","129.250","59.06K","0.17%"
"11/08/2021","129.250","128.955","129.465","128.900","68.48K","0.22%"
"11/05/2021","128.960","128.940","129.170","128.480","73.68K","0.11%"
"11/04/2021","128.820","129.295","129.360","128.615","82.04K","-0.26%"
"11/03/2021","129.160","128.930","129.450","128.620","85.04K","0.29%"
"11/02/2021","128.790","129.200","129.410","128.880","76.26K","-0.19%"
"11/01/2021","129.040","128.650","129.220","128.230","88.71K","0.37%"
"10/29/2021","128.560","129.875","129.995","128.380","66.78K","-0.92%"
"10/28/2021","129.750","128.935","130.025","128.730","76.77K","0.74%"
"10/27/2021","128.800","128.895","129.170","128.705","58.80K","0.05%"
"10/26/2021","128.740","129.010","129.195","128.685","52.43K","-0.11%"
"10/25/2021","128.880","129.360","129.655","128.825","64.12K","-0.31%"
"10/22/2021","129.280","129.015","129.500","128.925","59.53K","0.31%"
"10/21/2021","128.880","129.370","129.575","128.975","62.66K","-0.29%"
"10/20/2021","129.250","129.190","129.480","129.000","58.84K","0.15%"
"10/19/2021","129.060","128.825","129.615","128.785","54.71K","0.29%"
"10/18/2021","128.690","128.610","128.965","128.245","80.38K","0.14%"
"10/15/2021","128.510","128.575","128.930","128.445","77.68K","0.09%"
"10/14/2021","128.400","128.510","128.920","128.235","47.50K","0.02%"
"10/13/2021","128.380","127.730","128.565","127.720","81.95K","0.61%"
"10/12/2021","127.600","127.970","128.175","127.685","49.32K","-0.16%"
"10/11/2021","127.810","128.225","128.335","127.900","61.78K","-0.14%"
"10/08/2021","127.990","127.930","128.310","127.615","55.81K","0.15%"
"10/07/2021","127.800","127.925","128.225","127.620","58.91K","-0.01%"
"10/06/2021","127.810","128.390","128.410","127.500","68.66K","-0.30%"
"10/05/2021","128.190","128.550","128.555","127.995","67.97K","-0.16%"
"10/04/2021","128.400","128.155","128.750","128.015","52.43K","0.27%"
"10/01/2021","128.060","127.980","128.325","127.720","51.56K","0.16%"
"09/30/2021","127.850","128.090","128.305","127.760","73.42K","-0.09%"
"09/29/2021","127.960","129.100","129.185","128.015","66.65K","-0.78%"
"09/28/2021","128.960","129.120","129.325","128.840","74.36K","-0.01%"
"09/27/2021","128.970","129.315","129.445","128.995","60.22K","-0.09%"
"09/24/2021","129.090","129.590","129.705","129.050","75.24K","-0.28%"
"09/23/2021","129.450","129.010","129.725","128.980","70.95K","0.43%"
"09/22/2021","128.900","129.340","129.795","128.955","74.14K","-0.22%"
"09/21/2021","129.190","129.220","129.605","129.130","67.88K","0.08%"
"09/20/2021","129.090","129.230","129.340","128.700","69.01K","0.05%"
"09/17/2021","129.030","129.440","129.895","129.135","66.30K","-0.25%"
"09/16/2021","129.350","129.980","130.035","129.315","91.45K","-0.39%"
"09/15/2021","129.850","129.810","130.225","129.640","67.01K","0.16%"
"09/14/2021","129.640","129.810","130.255","129.610","69.14K","-0.01%"
"09/13/2021","129.650","129.835","129.900","129.345","51.88K","-0.05%"
"09/10/2021","129.720","129.910","130.405","129.775","66.68K","-0.05%"
"09/09/2021","129.780","130.110","130.205","129.675","60.88K","-0.12%"
"09/08/2021","129.940","130.320","130.455","129.935","79.48K","-0.18%"
"09/07/2021","130.170","130.630","130.850","130.280","72.65K","-0.25%"
"09/06/2021","130.490","130.670","130.765","130.340","49.86K","-0.07%"
"09/03/2021","130.580","130.615","131.005","130.405","84.83K","0.08%"
"09/02/2021","130.480","130.130","130.650","129.880","62.63K","0.38%"
"09/01/2021","129.980","129.790","130.315","129.510","75.98K","0.26%"
"08/31/2021","129.640","129.590","130.210","129.565","72.96K","0.15%"
"08/30/2021","129.450","129.550","129.755","129.205","52.90K","0.02%"
"08/27/2021","129.430","129.040","129.655","128.615","96.37K","0.41%"
"08/26/2021","128.900","129.195","129.335","128.745","76.25K","-0.12%"
"08/25/2021","129.060","128.880","129.235","128.580","77.17K","0.24%"
"08/24/2021","128.750","128.740","129.005","128.475","47.92K","0.12%"
"08/23/2021","128.590","128.110","128.790","128.080","55.90K","0.45%"
"08/20/2021","128.010","127.900","128.235","127.645","60.28K","0.19%"
"08/19/2021","127.770","128.235","128.300","127.545","77.33K","-0.27%"
"08/18/2021","128.110","128.165","128.585","127.785","71.07K","0.05%"
"08/17/2021","128.040","128.830","128.995","128.140","66.50K","-0.53%"
"08/16/2021","128.720","128.910","128.995","128.595","67.94K","-0.03%"
"08/13/2021","128.760","128.070","129.035","127.995","61.41K","0.63%"
"08/12/2021","127.960","128.120","128.330","128.005","71.85K","-0.02%"
"08/11/2021","127.990","127.810","128.290","127.445","64.53K","0.25%"
"08/10/2021","127.670","127.770","128.005","127.425","110.14K","0.02%"
"08/09/2021","127.640","127.970","128.135","127.615","75.83K","-0.15%"
"08/06/2021","127.830","128.690","128.725","127.875","64.15K","-0.56%"
"08/05/2021","128.550","128.670","128.960","128.535","77.68K","0.02%"
"08/04/2021","128.530","128.900","129.355","128.615","71.38K","-0.16%"
"08/03/2021","128.740","128.950","129.230","128.780","57.14K","-0.06%"
"08/02/2021","128.820","128.840","129.265","128.780","46.17K","0.02%"
"07/30/2021","128.790","129.100","129.375","128.700","60.77K","-0.13%"
"07/29/2021","128.960","128.640","129.165","128.585","80.62K","0.37%"
"07/28/2021","128.490","128.210","128.695","127.855","93.75K","0.34%"
"07/27/2021","128.060","128.010","128.480","127.715","64.71K","0.17%"
"07/26/2021","127.840","127.560","128.170","127.125","49.76K","0.38%"
"07/23/2021","127.350","127.340","127.635","127.265","73.02K","0.09%"
"07/22/2021","127.230","127.600","128.010","127.210","61.52K","-0.19%"
"07/21/2021","127.470","127.480","127.735","127.150","63.87K","0.11%"
"07/20/2021","127.330","127.690","127.730","127.195","97.72K","-0.16%"
"07/19/2021","127.540","127.760","127.950","127.280","77.09K","-0.05%"
"07/16/2021","127.610","127.830","127.925","127.295","71.23K","-0.06%"
"07/15/2021","127.690","127.900","128.225","127.625","76.08K","-0.05%"
"07/14/2021","127.760","127.180","127.925","127.135","53.53K","0.57%"
"07/13/2021","127.040","128.050","128.200","127.135","58.01K","-0.67%"
"07/12/2021","127.900","128.160","128.255","127.765","73.88K","-0.12%"
"07/09/2021","128.050","127.860","128.270","127.645","51.09K","0.26%"
"07/08/2021","127.720","127.295","128.125","127.200","59.01K","0.46%"
"07/07/2021","127.140","127.640","127.800","127.185","57.93K","-0.28%"
"07/06/2021","127.500","128.060","128.415","127.455","90.40K","-0.33%"
"07/05/2021","127.920","128.050","128.265","127.720","51.46K","-0.02%"
"07/02/2021","127.950","127.920","128.190","127.455","62.38K","0.13%"
"07/01/2021","127.780","127.960","128.350","127.625","53.10K","-0.02%"
"06/30/2021","127.800","128.310","128.470","127.805","60.73K","-0.29%"
"06/29/2021","128.170","128.560","128.820","128.095","57.54K","-0.19%"
"06/28/2021","128.420","128.600","128.745","128.240","51.17K","-0.03%"
"06/25/2021","128.460","128.205","129.040","128.140","61.87K","0.30%"
"06/24/2021","128.070","128.510","128.840","128.075","77.38K","-0.23%"
"06/23/2021","128.370","128.700","128.985","128.400","64.11K","-0.16%"
"06/22/2021","128.570","128.465","128.855","128.015","76.91K","0.20%"
"06/21/2021","128.310","127.940","128.520","127.710","107.12K","0.45%"
"06/18/2021","127.730","128.370","128.565","127.705","101.80K","-0.39%"
"06/17/2021","128.230","129.320","129.515","128.195","88.27K","-0.74%"
"06/16/2021","129.180","130.670","130.875","129.290","79.88K","-1.02%"
"06/15/2021","130.510","130.640","130.910","130.385","61.77K","0.01%"
"06/14/2021","130.500","130.545","130.770","130.370","49.62K","0.09%"
"06/11/2021","130.380","131.315","131.665","130.355","79.69K","-0.61%"
"06/10/2021","131.180","131.425","131.585","131.020","77.86K","-0.08%"
"06/09/2021","131.280","131.345","131.845","131.130","58.10K","0.06%"
"06/08/2021","131.200","131.525","131.720","131.175","58.88K","-0.15%"
"06/07/2021","131.400","131.235","131.665","130.975","47.71K","0.24%"
"06/04/2021","131.080","130.750","131.430","130.430","63.16K","0.38%"
"06/03/2021","130.580","131.505","131.610","130.625","59.76K","-0.60%"
"06/02/2021","131.370","131.545","131.690","131.060","67.08K","-0.02%"
"06/01/2021","131.390","131.685","131.985","131.515","73.68K","-0.11%"
"05/31/2021","131.540","131.185","131.745","131.055","75.30K","0.37%"
"05/28/2021","131.050","131.085","131.330","130.540","66.99K","0.08%"
"05/27/2021","130.950","131.185","131.385","130.925","88.07K","-0.07%"
"05/26/2021","131.040","131.950","132.230","131.075","81.48K","-0.58%"
"05/25/2021","131.810","131.910","132.580","131.680","94.59K","0.02%"
"05/24/2021","131.790","131.825","132.090","131.515","89.97K","0.05%"
"05/21/2021","131.720","132.375","132.565","131.640","98.62K","-0.38%"
"05/20/2021","132.220","131.265","132.390","131.225","101.51K","0.82%"
"05/19/2021","131.150","131.385","132.000","131.110","97.91K","-0.07%"
"05/18/2021","131.240","130.400","131.520","130.375","90.47K","0.75%"
"05/17/2021","130.260","130.140","130.580","129.760","84.78K","0.18%"
"05/14/2021","130.020","129.500","130.255","129.395","76.08K","0.51%"
"05/13/2021","129.360","129.160","129.715","129.105","98.97K","0.25%"
"05/12/2021","129.040","129.375","130.040","129.025","102.28K","-0.15%"
"05/11/2021","129.230","129.235","130.075","129.165","118.22K","0.09%"
"05/10/2021","129.110","129.755","129.935","129.220","110.56K","-0.42%"
"05/07/2021","129.660","128.865","129.880","128.655","89.26K","0.73%"
"05/06/2021","128.720","128.450","128.935","128.275","108.48K","0.30%"
"05/05/2021","128.330","128.840","129.020","128.295","122.09K","-0.30%"
"05/04/2021","128.720","129.930","129.950","128.665","116.41K","-0.82%"
"05/03/2021","129.780","129.755","130.065","129.495","68.58K","0.22%"
"04/30/2021","129.490","130.670","130.795","129.590","94.20K","-0.83%"
"04/29/2021","130.570","130.780","131.045","130.520","104.15K","-0.05%"
"04/28/2021","130.630","130.350","130.880","130.020","87.06K","0.33%"
"04/27/2021","130.200","130.585","130.790","129.850","117.67K","-0.19%"
"04/26/2021","130.450","131.275","131.555","130.375","94.36K","-0.58%"
"04/23/2021","131.210","130.420","131.350","130.390","94.78K","0.70%"
"04/22/2021","130.300","130.520","131.025","130.180","114.17K","-0.07%"
"04/21/2021","130.390","130.120","130.570","129.765","116.52K","0.33%"
"04/20/2021","129.960","129.990","130.670","129.950","109.30K","0.09%"
"04/19/2021","129.840","128.830","130.075","128.380","82.58K","0.89%"
"04/16/2021","128.700","128.110","128.955","127.785","107.54K","0.57%"
"04/15/2021","127.970","127.950","128.405","127.800","127.92K","0.13%"
"04/14/2021","127.810","127.725","128.030","127.635","108.62K","0.17%"
"04/13/2021","127.590","127.570","127.815","126.940","104.32K","0.13%"
"04/12/2021","127.430","127.590","127.770","127.375","97.95K","-0.12%"
"04/09/2021","127.580","128.660","128.750","127.225","83.79K","-0.74%"
"04/08/2021","128.530","128.460","128.820","127.985","87.19K","0.12%"
"04/07/2021","128.370","128.960","129.295","128.130","105.87K","-0.36%"
"04/06/2021","128.840","128.650","129.005","128.130","82.02K","0.26%"
"04/05/2021","128.500","128.080","128.725","127.825","39.42K","0.41%"
"04/02/2021","127.970","128.250","128.365","127.945","46.83K","-0.11%"
"04/01/2021","128.110","128.275","128.570","127.490","114.28K","-0.02%"
"03/31/2021","128.130","128.290","128.805","128.150","109.27K","-0.02%"
"03/30/2021","128.150","129.050","129.165","128.265","73.62K","-0.59%"
"03/29/2021","128.910","129.450","129.470","128.885","84.24K","-0.30%"
"03/26/2021","129.300","129.105","129.565","129.100","101.91K","0.24%"
"03/25/2021","128.990","129.710","129.875","129.085","109.90K","-0.46%"
"03/24/2021","129.580","130.180","130.220","129.660","124.65K","-0.35%"
"03/23/2021","130.030","131.085","131.175","130.075","94.58K","-0.71%"
"03/22/2021","130.960","130.710","131.245","130.400","99.76K","0.24%"
"03/19/2021","130.640","130.890","131.150","130.430","108.45K","-0.10%"
"03/18/2021","130.770","131.530","131.645","130.790","98.85K","-0.48%"
"03/17/2021","131.400","130.610","131.610","130.420","101.66K","0.75%"
